-28,41,0,56,27,-4,32,16,29
-28,41,1,52,26,-4,32,17,28
-25,43,3,51,26,-7,32,19,27
-23,42,4,57,28,-6,31,20,28
-21,42,2,55,27,-6,30,19,28
-17,46,1,56,26,-3,28,21,30
-3,51,8,65,32,-3,33,21,32
10,53,14,66,30,-5,37,23,33
11,57,12,64,29,-6,37,25,35
1,55,9,66,26,-8,34,27,35
-9,49,6,67,24,-8,30,27,34
-13,48,7,64,20,-4,31,25,31
-14,46,7,64,15,-3,31,23,29
-16,45,5,62,10,-4,29,20,28
-20,43,5,58,0,-5,29,19,29
-23,43,3,57,-5,-6,31,18,29
-23,43,3,53,-14,-7,32,17,30
-26,43,2,51,-19,-5,32,17,30
-28,40,0,46,-23,-3,32,17,31
-41,36,-1,44,-24,0,33,16,30
-39,36,-4,43,-26,1,33,16,31
-36,38,-5,39,-24,5,35,18,32
-30,43,-3,39,-22,8,38,18,32
-30,44,0,33,-21,12,37,17,32
-28,43,2,30,-20,14,33,15,31
-27,42,2,32,-18,17,32,15,30
-27,40,0,32,-17,19,30,14,30
-26,40,0,30,-15,20,31,14,29
-26,42,4,29,-10,21,33,16,29
-26,42,5,29,-10,21,33,16,30
-21,43,4,23,-7,22,31,14,31
-14,47,1,23,0,21,31,15,31
-4,50,7,21,3,23,32,16,30
11,53,13,19,3,23,35,13,33
15,57,14,20,5,24,37,15,35
1,54,11,20,11,22,37,18,35
-5,50,7,22,13,20,34,17,34
-11,48,5,24,15,17,34,16,33
-14,47,5,25,14,13,33,13,32
-16,46,5,21,17,11,32,14,31
-19,45,3,26,20,13,33,10,26
-21,44,3,30,21,12,33,7,28
-25,42,2,32,19,12,31,10,29
-23,44,1,40,23,12,32,9,28
-27,41,0,42,25,7,32,10,33
-36,38,-2,39,23,7,33,13,33
-42,37,-4,50,24,10,37,11,35
-33,42,-5,56,28,6,35,14,36
-32,42,-2,51,30,0,35,17,36
-33,42,-1,49,31,9,33,14,32
-30,41,0,53,36,6,32,13,32
-25,41,2,52,35,0,31,15,29
-23,42,3,49,33,-1,31,17,29
-17,44,5,50,31,0,33,17,30
-16,46,5,51,31,-5,33,18,32
-19,47,5,48,35,-6,33,19,30
-19,43,3,50,36,-3,33,19,29
-10,47,4,55,36,-5,32,18,31
-6,50,4,56,35,-7,31,21,33
0,53,6,58,37,-6,32,21,33
0,53,7,53,39,-8,32,23,34
-4,51,6,55,37,-12,32,23,35
-7,49,5,55,32,-10,32,22,33
-7,49,4,54,30,-7,32,20,30
-14,49,5,58,28,-7,30,20,31
-16,46,5,59,25,-5,30,20,30
-14,46,5,58,21,-2,30,19,28
-13,47,5,60,18,-1,32,18,28
-17,46,5,61,14,-2,32,19,29
-19,46,5,58,14,-3,31,19,28
-20,44,4,61,12,1,32,20,28
-19,46,3,64,8,1,33,19,30
-25,44,3,60,4,-1,33,19,32
-36,38,0,58,0,0,35,17,32
-42,35,-3,57,0,-2,35,16,33
-37,37,-6,50,-6,-2,34,17,33
-31,39,-5,50,-9,0,33,17,31
-27,43,-2,50,-13,3,33,17,30
-26,44,0,46,-14,3,32,19,30
-26,44,3,43,-12,3,32,21,29
-25,44,4,39,-14,7,33,19,29
-21,44,3,35,-18,7,32,17,29
-23,44,3,31,-21,7,33,19,29
-23,43,4,30,-20,8,33,18,29
-21,44,2,26,-15,12,31,17,29
-17,46,2,23,-6,12,33,18,30
-8,48,7,20,-4,13,33,18,31
1,50,10,22,0,12,34,15,33
9,55,12,25,0,12,36,18,33
2,53,10,28,0,14,35,18,31
-9,50,6,30,1,14,35,16,29
-12,48,6,31,1,13,33,14,30
-12,46,7,32,4,16,33,13,28
-16,46,5,37,10,14,34,10,29
-19,46,3,40,12,9,34,17,31
-22,44,2,39,12,5,33,17,32
-24,44,2,47,19,8,28,13,32
-24,43,1,44,24,3,27,12,32
-26,43,0,36,26,0,30,19,28
-29,38,0,48,32,7,35,17,26
-32,39,-1,54,32,5,35,17,31
-35,39,-2,51,25,0,33,19,32
-34,40,-1,47,20,-3,35,21,33
-32,42,-1,49,20,1,37,21,33
-28,42,0,59,25,-4,35,19,33
-28,41,1,53,25,-7,33,18,30
-28,42,1,51,26,1,33,16,27
-25,42,1,58,32,-3,32,17,30
-22,42,3,58,30,-3,32,19,29
-23,43,5,53,26,0,33,17,26
-23,42,5,57,32,0,33,17,27
-20,44,4,60,33,-4,33,18,29
-14,48,3,55,30,-3,32,21,28
-13,48,5,57,33,-5,32,21,30
3,53,9,60,36,-7,35,22,32
8,55,11,57,36,-10,37,23,32
0,53,9,57,35,-9,36,24,32
-9,50,6,55,32,-7,33,23,30
-10,49,6,53,26,-5,33,24,29
-12,47,8,58,21,-1,32,23,28
-15,46,7,65,14,0,32,22,27
-22,44,5,64,9,0,30,21,28
-24,43,3,62,0,0,31,21,27
-25,42,3,62,-1,0,33,21,28
-25,42,3,61,-3,-2,31,20,30
-25,43,2,60,-5,0,30,20,28
-23,44,3,61,-10,1,32,19,30
-23,44,3,56,-12,2,33,21,32
-26,42,1,50,-12,5,34,21,30
-25,41,1,47,-12,7,35,20,29
-26,42,1,46,-18,11,36,18,29
-30,41,0,42,-18,8,35,18,29
-29,41,0,25,-17,4,36,20,31
-28,43,0,23,-13,8,36,19,30
-27,43,0,19,-5,8,34,16,31
-27,42,1,16,-3,9,32,17,30
-26,43,3,14,0,6,32,15,30
-23,43,5,1,-1,0,33,16,31
-22,44,5,1,0,0,34,16,29
-23,43,6,19,0,8,36,12,24
-22,42,6,21,5,10,34,8,28
-22,42,2,16,8,13,31,9,25
-19,47,0,35,15,20,34,9,24
-13,47,4,46,21,17,33,17,33
0,50,9,45,25,12,35,21,33
15,57,13,50,26,18,37,20,35
8,57,11,62,33,14,37,22,37
-7,51,4,58,32,9,34,26,35
-12,48,3,50,31,3,33,21,30
-12,47,5,50,31,4,33,20,29
-12,47,7,51,30,5,33,17,30
